review_id,employee_id,rating,manager_name,feedback,Review_Date
PRF001094,EMP00095,1,"Harinakshi Varughese","Below Average",2023-09-08
PRF001095,EMP00244,3,"Dipta Bhatti","Needs Improvement",2023-08-22
PRF001096,EMP00016,2,"Indira Balakrishnan","Excellent Performer",2024-03-15
PRF001097,EMP01023,2,"Vasudha Borde","Exceeds Expectations",2024-03-01
PRF001098,EMP00403,2,"Upma Pant","Meets Expectations",2024-07-26
PRF001099,EMP01216,2,"Niharika Nagi","Meets Expectations",2024-09-19
PRF001100,EMP00130,1,"Charan Sen","Below Average",2025-08-28
PRF001101,EMP00427,1,"Faqid Prabhu","Below Average",2025-07-03
PRF001102,EMP00101,2,"Gautam Sinha","Exceeds Expectations",2024-02-29
PRF001103,EMP00675,2,"Farhan Sharaf","Meets Expectations",2024-06-18
PRF001104,EMP00301,2,"Azaan Grewal","Exceeds Expectations",2024-04-18
PRF001105,EMP00493,2,"Azaan Grewal","Meets Expectations",2025-06-23
PRF001106,EMP00991,2,NULL,"Exceeds Expectations",2026-05-29
PRF001107,EMP00975,4,"Dhruv Wagle","Excellent Performer",2026-02-06
PRF001108,EMP00776,2,"Niharika Nagi","Meets Expectations",2024-12-02
PRF001109,EMP00331,5,"Nikita Dua",Outstanding,2025-01-30
PRF001110,EMP00932,2,"Faqid Prabhu","Exceeds Expectations",2024-01-25
PRF001111,EMP00636,2,"Avni Chatterjee","Exceeds Expectations",2023-10-04
PRF001112,EMP00854,3,"Chanakya Dada",Outstanding,2025-07-27
PRF001113,EMP00237,2,"Faqid Prabhu","Meets Expectations",2024-11-30
PRF001114,EMP00539,2,"Harinakshi Varughese","Exceeds Expectations",2025-01-14
PRF001115,EMP00914,3,"Jagvi Parmar","Needs Improvement",2024-05-17
PRF001116,EMP01022,4,"Xavier Gole","Needs Improvement",2025-02-15
PRF001117,EMP00694,2,"Veda Sahota","Exceeds Expectations",2026-07-19
PRF001118,EMP00535,2,"Udant Bala","Needs Improvement",2023-12-01
PRF001119,EMP01077,5,"Kiaan Sani",Outstanding,2026-01-25
PRF001120,EMP01095,2,"Dhriti Nagar","Meets Expectations",2024-04-19
PRF001121,EMP00097,2,"Charles Bera","Meets Expectations",2024-03-10
PRF001122,EMP00929,5,"Shivani Varughese",Outstanding,2024-11-03
PRF001123,EMP00143,1,"Niharika Nagi","Below Average",2024-11-19
PRF001124,EMP00156,2,"Dipta Bhatti","Exceeds Expectations",2025-06-30
PRF001125,EMP00815,2,"Charan Sen","Meets Expectations",2026-05-03
PRF001126,EMP00671,3,NULL,Outstanding,2025-09-02
PRF001127,EMP00748,1,"Ojasvi Dasgupta","Needs Improvement",2023-11-15
PRF001128,EMP01076,2,"Veda Sahota","Needs Improvement",2025-07-01
PRF001129,EMP00962,3,"Anthony Kanda","Needs Improvement",2025-08-16
PRF001130,EMP00014,5,"Shivani Varughese",Outstanding,2024-11-14
PRF001131,EMP00142,2,"Faqid Prabhu","Meets Expectations",2025-12-16
PRF001132,EMP01170,3,"Falguni Halder","Needs Improvement",2024-01-04
PRF001133,EMP00495,5,"Ojasvi Dasgupta","Excellent Performer",2025-05-05
PRF001134,EMP00860,1,"Anthony Kanda","Needs Improvement",2024-07-05
PRF001135,EMP00536,3,"Upma Pant","Needs Improvement",2025-04-16
PRF001136,EMP00476,1,"Jagvi Parmar","Below Average",2025-07-19
PRF001137,EMP00309,1,"Damini Mohanty","Below Average",2024-11-13
PRF001138,EMP00666,2,"Azaan Grewal","Exceeds Expectations",2024-02-19
PRF001139,EMP00830,1,NULL,"Below Average",2026-06-19
PRF001140,EMP01094,2,"Niharika Nagi","Exceeds Expectations",2023-08-08
PRF001141,EMP00956,2,NULL,"Meets Expectations",2026-06-03
PRF001142,EMP00726,2,"Saumya Srinivas","Excellent Performer",2024-08-09
PRF001143,EMP00149,1,"Falguni Halder","Below Average",2026-03-10
PRF001144,EMP01110,1,"Farhan Sharaf","Below Average",2023-08-30
PRF001145,EMP00816,5,"Upma Pant","Excellent Performer",2025-06-02
PRF001146,EMP00756,3,"Udant Bala","Excellent Performer",2024-07-05
PRF001147,EMP01134,2,"Charles Bera","Exceeds Expectations",2026-01-31
PRF001148,EMP00614,2,"Vasudha Borde","Exceeds Expectations",2026-01-12
PRF001149,EMP00345,4,"Udant Bala","Needs Improvement",2025-11-18
PRF001150,EMP00020,5,"Upma Pant","Excellent Performer",2026-03-25
PRF001151,EMP01007,4,"Vincent Loyal","Needs Improvement",2024-03-09
PRF001152,EMP00091,5,"Tanay Shetty",Outstanding,2023-08-09
PRF001153,EMP00661,1,"Damini Mohanty","Below Average",2025-02-04
PRF001154,EMP00920,2,"Chavvi Devan","Exceeds Expectations",2025-05-07
PRF001155,EMP00603,5,"Chanakya Dada",Outstanding,2025-12-30
PRF001156,EMP00015,2,"Ekansh Samra","Exceeds Expectations",2025-02-24
PRF001157,EMP00503,1,"Veda Sahota","Below Average",2025-12-21
PRF001158,EMP00319,2,"Veda Sahota","Needs Improvement",2024-08-29
PRF001159,EMP00487,2,"Shivani Varughese","Exceeds Expectations",2025-07-14
PRF001160,EMP00177,4,"Gautam Sinha","Excellent Performer",2023-08-28
PRF001161,EMP00482,5,"Xavier Gole","Excellent Performer",2026-02-13
PRF001162,EMP01091,1,"Ranveer Sood","Below Average",2024-11-28
PRF001163,EMP00865,1,"Azaan Grewal","Below Average",2026-07-16
PRF001164,EMP00235,1,"Nikita Dua","Below Average",2024-03-11
PRF001165,EMP00743,3,"Charan Sen","Needs Improvement",2026-04-23
PRF001166,EMP01222,3,"Arjun Prasad","Needs Improvement",2025-10-21
PRF001167,EMP00308,2,"Ekansh Samra","Meets Expectations",2024-02-08
PRF001168,EMP00723,2,"Vasudha Borde","Exceeds Expectations",2025-05-10
PRF001169,EMP00605,1,NULL,"Excellent Performer",2023-10-05
PRF001170,EMP00065,3,NULL,"Excellent Performer",2025-03-11
PRF001171,EMP01081,3,"Charles Bera",Outstanding,2025-05-25
PRF001172,EMP00228,3,"Farhan Sharaf","Needs Improvement",2025-02-22
PRF001173,EMP00911,2,"Avni Chatterjee","Meets Expectations",2025-03-05
PRF001174,EMP00533,1,"Omaja Kashyap",Outstanding,2024-09-02
PRF001175,EMP01120,4,"Damini Mohanty","Needs Improvement",2025-09-24
PRF001176,EMP01222,2,"Gautam Sinha","Meets Expectations",2024-09-26
PRF001177,EMP00942,2,"Osha Sachdev","Needs Improvement",2026-02-25
PRF001178,EMP00527,2,"Ojasvi Dasgupta","Exceeds Expectations",2024-11-06
PRF001179,EMP00887,2,NULL,"Exceeds Expectations",2025-02-27
PRF001180,EMP00181,2,"Charles Bera","Exceeds Expectations",2024-09-20
PRF001181,EMP01163,1,"Theodore Sha","Below Average",2026-07-20
PRF001182,EMP00104,4,"Harinakshi Varughese",Outstanding,2024-01-15
PRF001183,EMP00068,5,"Falguni Halder","Excellent Performer",2023-11-12
PRF001184,EMP00284,3,"Chanakya Dada",Outstanding,2025-05-26
PRF001185,EMP01034,4,"Osha Sachdev","Needs Improvement",2024-12-20
PRF001186,EMP00027,4,"Ranveer Sood","Excellent Performer",2024-10-04
PRF001187,EMP00445,4,"Shivani Varughese","Needs Improvement",2026-07-07
PRF001188,EMP00303,5,NULL,"Needs Improvement",2025-11-24
PRF001189,EMP00274,2,"Udant Bala","Meets Expectations",2025-06-05
PRF001190,EMP00378,2,"Upma Pant","Meets Expectations",2025-03-08
PRF001191,EMP00639,3,"Shivani Varughese","Needs Improvement",2025-10-05
PRF001192,EMP01010,1,"Tanay Shetty","Below Average",2026-04-14
PRF001193,EMP00291,2,"Omaja Kashyap","Exceeds Expectations",2024-01-21
PRF001194,EMP00709,3,"Pavani Magar","Needs Improvement",2024-12-03
PRF001195,EMP00920,3,"Osha Sachdev","Needs Improvement",2025-09-10
PRF001196,EMP01175,3,"Pavani Magar","Needs Improvement",2025-05-22
PRF001197,EMP00796,3,"Dhruv Wagle",Outstanding,2025-05-07
PRF001198,EMP00140,2,"Nikita Dua","Meets Expectations",2025-06-01
PRF001199,EMP00297,4,"Kiaan Sani","Excellent Performer",2025-07-24
PRF001200,EMP01138,2,"Ojasvi Dasgupta","Meets Expectations",2024-10-17
PRF001201,EMP00919,1,"Arjun Prasad","Below Average",2024-10-25
PRF001202,EMP00033,1,"Dipta Bhatti","Below Average",2026-02-02
PRF001203,EMP00539,2,"Chanakya Dada","Exceeds Expectations",2025-09-19
PRF001204,EMP00444,2,"Falguni Halder","Exceeds Expectations",2024-01-22
PRF001205,EMP00708,2,"Upma Pant","Meets Expectations",2024-10-05
PRF001206,EMP00551,4,"Omaja Kashyap","Needs Improvement",2026-01-06
PRF001207,EMP00513,1,"Niharika Nagi","Excellent Performer",2025-09-23
PRF001208,EMP00202,2,"Kavya Kadakia","Excellent Performer",2026-02-05
PRF001209,EMP00435,2,"Neelima Bhasin","Needs Improvement",2024-04-28
PRF001210,EMP01092,4,"Charan Sen",Outstanding,2023-08-25
PRF001211,EMP01103,4,"Nikita Dua",Outstanding,2024-10-05
PRF001212,EMP00982,2,"Vasudha Borde","Meets Expectations",2023-08-22
PRF001213,EMP00939,2,"Damini Mohanty","Meets Expectations",2024-05-07
PRF001214,EMP00704,4,"Pavani Magar",Outstanding,2024-12-15
PRF001215,EMP00312,1,"Falguni Halder","Excellent Performer",2025-06-13
PRF001216,EMP00644,1,"Neelima Bhasin","Below Average",2024-01-07
PRF001217,EMP00860,1,"Chavvi Devan","Below Average",2025-10-01
PRF001218,EMP00672,4,"Charles Bera",Outstanding,2023-12-04
PRF001219,EMP00461,4,"Harinakshi Varughese","Needs Improvement",2024-05-21
PRF001220,EMP00699,3,"Charan Sen","Needs Improvement",2026-03-09
PRF001221,EMP00317,5,"Vincent Loyal",Outstanding,2024-03-20
PRF001222,EMP00255,4,"Ekansh Samra","Excellent Performer",2024-08-05
PRF001223,EMP00394,3,"Charles Bera",Outstanding,2025-07-22
PRF001224,EMP00501,1,"Niharika Nagi","Below Average",2023-11-21
PRF001225,EMP00833,1,"Arjun Prasad","Below Average",2025-08-06
PRF001226,EMP00727,1,"Neelima Bhasin","Below Average",2023-08-19
PRF001227,EMP00249,2,"Saumya Srinivas","Excellent Performer",2024-05-17
PRF001228,EMP00331,1,"Charan Sen","Below Average",2025-02-01
PRF001229,EMP00612,3,NULL,Outstanding,2024-02-23
PRF001230,EMP00401,2,"Dhruv Wagle","Meets Expectations",2023-10-01
PRF001231,EMP00425,4,"Dhruv Wagle",Outstanding,2024-08-09
PRF001232,EMP00851,3,NULL,"Excellent Performer",2024-05-27
PRF001233,EMP00628,2,"Ekansh Samra","Meets Expectations",2024-03-04
PRF001234,EMP00615,4,"Dhruv Wagle","Needs Improvement",2025-05-16
PRF001235,EMP00797,2,"Damini Mohanty","Excellent Performer",2024-03-20
PRF001236,EMP00972,5,"Niharika Nagi",Outstanding,2025-04-22
PRF001237,EMP00551,2,"Indira Balakrishnan","Meets Expectations",2025-07-03
PRF001238,EMP00809,1,NULL,"Excellent Performer",2026-04-25
PRF001239,EMP01173,2,"Falguni Halder",Outstanding,2024-11-02
PRF001240,EMP00632,2,"Pavani Magar","Meets Expectations",2023-08-12
PRF001241,EMP00534,1,"Harinakshi Varughese","Below Average",2024-12-04
PRF001242,EMP00159,1,"Dipta Bhatti","Below Average",2025-06-18
PRF001243,EMP00383,3,"Saumya Srinivas","Needs Improvement",2025-05-12
PRF001244,EMP00063,4,"Kavya Kadakia","Excellent Performer",2023-12-23
PRF001245,EMP00412,2,"Osha Sachdev","Exceeds Expectations",2023-10-07
PRF001246,EMP00273,2,"Jagvi Parmar","Meets Expectations",2026-09-07
PRF001247,EMP00413,2,"Udant Bala","Needs Improvement",2024-10-31
PRF001248,EMP00727,1,"Kiaan Sani","Below Average",2024-05-09
PRF001249,EMP00754,1,NULL,Outstanding,2023-11-30
PRF001250,EMP01117,1,"Vincent Loyal","Below Average",2024-01-01
PRF001251,EMP00671,1,"Vasudha Borde","Below Average",2026-06-28
PRF001252,EMP00981,2,"Vincent Loyal","Meets Expectations",2025-11-03
PRF001253,EMP00952,2,"Gautam Sinha",Outstanding,2026-06-22
PRF001254,EMP01198,2,"Kavya Kadakia","Exceeds Expectations",2025-08-19
PRF001255,EMP00912,1,"Avni Chatterjee","Below Average",2024-03-16
PRF001256,EMP00924,3,"Damini Mohanty","Excellent Performer",2026-11-02
PRF001257,EMP00727,4,"Faqid Prabhu",Outstanding,2024-06-09
PRF001258,EMP01041,5,"Falguni Halder","Excellent Performer",2023-08-14
PRF001259,EMP00997,4,"Indira Balakrishnan","Excellent Performer",2023-08-06
PRF001260,EMP00616,2,"Osha Sachdev","Exceeds Expectations",2025-05-14
PRF001261,EMP00001,3,"Ojasvi Dasgupta","Excellent Performer",2024-11-22
PRF001262,EMP00798,1,"Farhan Sharaf","Below Average",2025-09-15
PRF001263,EMP00502,1,"Kavya Kadakia",Outstanding,2026-07-28
PRF001264,EMP00161,1,"Falguni Halder","Needs Improvement",2024-02-19
PRF001265,EMP01002,3,"Theodore Sha","Excellent Performer",2023-09-25
PRF001266,EMP00970,1,"Charles Bera","Below Average",2026-03-13
PRF001267,EMP01199,5,"Dhruv Wagle","Needs Improvement",2026-04-20
PRF001268,EMP00966,4,"Ojasvi Dasgupta","Excellent Performer",2025-01-30
PRF001269,EMP00646,2,"Gautam Sinha","Needs Improvement",2026-07-18
PRF001270,EMP01085,5,"Kiaan Sani",Outstanding,2025-05-11
PRF001271,EMP00753,3,NULL,"Needs Improvement",2024-10-11
PRF001272,EMP00924,2,"Charles Bera","Meets Expectations",2024-06-21
PRF001273,EMP00059,1,"Azaan Grewal","Below Average",2026-03-16
PRF001274,EMP00545,5,"Vincent Loyal","Needs Improvement",2026-07-01
PRF001275,EMP00078,2,"Shivani Varughese","Meets Expectations",2025-02-17
PRF001276,EMP00980,0,"Faqid Prabhu",Outstanding,2025-07-11
PRF001277,EMP01194,3,"Damini Mohanty","Needs Improvement",2023-09-18
PRF001278,EMP00156,2,"Vasudha Borde","Meets Expectations",2023-09-17
PRF001279,EMP00523,3,"Ranveer Sood","Needs Improvement",2025-03-08
PRF001280,EMP00745,2,"Gautam Sinha","Exceeds Expectations",2024-05-30
PRF001281,EMP01220,2,"Jagvi Parmar","Meets Expectations",2026-02-15
PRF001282,EMP00104,5,"Vincent Loyal",Outstanding,2024-07-16
PRF001283,EMP00017,4,"Ranveer Sood","Needs Improvement",2026-04-27
PRF001284,EMP00112,5,NULL,Outstanding,2025-09-29
PRF001285,EMP01081,3,"Kavya Kadakia","Excellent Performer",2025-01-04
PRF001286,EMP00379,3,"Tanay Shetty","Needs Improvement",2023-11-06
PRF001287,EMP00286,2,"Falguni Halder","Exceeds Expectations",2023-11-29
PRF001288,EMP00866,1,"Ekansh Samra","Below Average",2026-04-14
PRF001289,EMP00769,1,"Tanay Shetty","Below Average",2024-07-11
PRF001290,EMP01201,1,"Kiaan Sani","Below Average",2023-10-07
PRF001291,EMP00095,3,"Upma Pant","Excellent Performer",2026-05-14
PRF001292,EMP00509,2,"Vincent Loyal","Exceeds Expectations",2024-02-02
PRF001293,EMP01188,2,"Xavier Gole","Exceeds Expectations",2026-05-29
PRF001294,EMP00980,2,"Kavya Kadakia","Exceeds Expectations",2026-01-31
PRF001295,EMP00378,2,"Tanay Shetty","Exceeds Expectations",2023-09-02
PRF001296,EMP00814,2,"Faqid Prabhu","Meets Expectations",2024-02-08
PRF001297,EMP00292,3,"Tanay Shetty","Needs Improvement",2024-09-06
PRF001298,EMP00658,2,"Theodore Sha",Outstanding,2025-10-22
PRF001299,EMP00490,5,"Arjun Prasad",Outstanding,2026-06-25
PRF001300,EMP00672,4,"Jagvi Parmar","Excellent Performer",2025-12-09
PRF001301,EMP00176,4,"Shivani Varughese",Outstanding,2024-08-30
PRF001302,EMP00985,1,"Vasudha Borde","Below Average",2026-04-03
PRF001303,EMP01164,2,"Theodore Sha","Needs Improvement",2024-03-25
PRF001304,EMP00582,2,"Dhriti Nagar","Needs Improvement",2026-02-24
PRF001305,EMP00815,5,"Anthony Kanda","Excellent Performer",2024-08-11
PRF001306,EMP01113,4,"Shivani Varughese",Outstanding,2023-11-26
PRF001307,EMP00752,2,"Niharika Nagi","Meets Expectations",2025-04-28
PRF001308,EMP01097,2,"Omaja Kashyap","Needs Improvement",2024-05-11
PRF001309,EMP00479,4,"Upma Pant","Excellent Performer",2026-05-15
PRF001310,EMP00072,4,NULL,"Excellent Performer",2025-06-28
PRF001311,EMP01049,5,NULL,Outstanding,2023-11-28
PRF001312,EMP00861,2,"Arjun Prasad","Exceeds Expectations",2024-10-19
PRF001313,EMP00927,5,"Avni Chatterjee",Outstanding,2026-04-18
PRF001314,EMP00383,2,"Charles Bera","Needs Improvement",2023-12-15
PRF001315,EMP00828,2,"Falguni Halder","Meets Expectations",2026-07-05
PRF001316,EMP00465,2,"Omaja Kashyap","Excellent Performer",2025-12-14
PRF001317,EMP01058,3,"Upma Pant","Needs Improvement",2025-01-14
PRF001318,EMP00370,2,"Vincent Loyal","Needs Improvement",2026-03-09
PRF001319,EMP00594,3,"Udant Bala",Outstanding,2024-12-26
PRF001320,EMP00376,2,"Azaan Grewal","Meets Expectations",2023-12-22
PRF001321,EMP00973,2,"Dhruv Wagle","Meets Expectations",2026-03-25
PRF001322,EMP00768,1,"Dipta Bhatti","Below Average",2025-05-15
PRF001323,EMP01111,2,NULL,"Excellent Performer",2026-02-21
PRF001324,EMP00256,5,"Kavya Kadakia","Needs Improvement",2024-03-20
PRF001325,EMP00896,5,"Upma Pant","Needs Improvement",2023-10-24
PRF001326,EMP00285,3,"Jagvi Parmar",Outstanding,2023-08-07
PRF001327,EMP00076,1,"Neelima Bhasin","Below Average",2025-11-25
PRF001328,EMP00769,1,"Arjun Prasad",Outstanding,2025-08-12
PRF001329,EMP00400,2,"Kiaan Sani","Exceeds Expectations",2025-11-09
PRF001330,EMP00300,1,"Vasudha Borde","Below Average",2024-04-22
PRF001331,EMP00908,1,"Nikita Dua","Needs Improvement",2024-08-08
PRF001332,EMP00699,5,"Ranveer Sood","Needs Improvement",2025-05-28
PRF001333,EMP00788,1,"Shivani Varughese","Below Average",2026-06-07
PRF001334,EMP00041,3,"Nikita Dua",Outstanding,2026-01-25
PRF001335,EMP01061,2,"Udant Bala","Meets Expectations",2025-04-19
PRF001336,EMP00814,1,"Charan Sen","Below Average",2024-08-28
PRF001337,EMP00168,2,"Udant Bala","Exceeds Expectations",2025-03-19
PRF001338,EMP00329,5,"Udant Bala",Outstanding,2025-05-16
PRF001339,EMP00703,2,"Ekansh Samra","Needs Improvement",2024-03-18
PRF001340,EMP00684,1,"Tanay Shetty","Below Average",2024-05-05
PRF001341,EMP01217,4,"Charan Sen","Needs Improvement",2026-01-09
PRF001342,EMP00056,5,"Ojasvi Dasgupta","Excellent Performer",2026-04-08
PRF001343,EMP00929,2,"Chanakya Dada","Exceeds Expectations",2024-09-19
PRF001344,EMP01060,2,"Veda Sahota",Outstanding,2025-06-04
PRF001345,EMP00183,2,"Tanay Shetty","Exceeds Expectations",2024-10-21
PRF001346,EMP00847,3,"Indira Balakrishnan","Needs Improvement",2024-12-25
PRF001347,EMP01001,2,"Upma Pant","Meets Expectations",2024-03-14
PRF001348,EMP00198,3,"Indira Balakrishnan","Needs Improvement",2025-08-28
PRF001349,EMP00054,3,"Neelima Bhasin",Outstanding,2024-10-01
PRF001350,EMP00586,3,"Omaja Kashyap","Excellent Performer",2026-02-26
PRF001351,EMP00346,1,"Shivani Varughese","Below Average",2026-07-04
PRF001352,EMP00501,3,"Dipta Bhatti","Needs Improvement",2026-02-14
PRF001353,EMP01114,5,"Anthony Kanda","Excellent Performer",2023-11-28
PRF001354,EMP00933,2,"Tanay Shetty","Meets Expectations",2023-10-29
PRF001355,EMP00070,5,"Dhruv Wagle","Needs Improvement",2024-07-07
PRF001356,EMP00140,2,"Damini Mohanty","Exceeds Expectations",2024-05-16
PRF001357,EMP00432,1,"Neelima Bhasin","Needs Improvement",2023-09-13
PRF001358,EMP00672,1,"Jagvi Parmar","Below Average",2024-11-23
PRF001359,EMP01006,2,"Dhruv Wagle","Exceeds Expectations",2026-02-01
PRF001360,EMP00720,4,"Ranveer Sood","Needs Improvement",2025-02-12
PRF001361,EMP00147,2,"Tanay Shetty","Meets Expectations",2023-12-19
PRF001362,EMP01092,2,"Xavier Gole","Meets Expectations",2023-11-07
PRF001363,EMP00815,1,"Charan Sen","Excellent Performer",2024-12-25
PRF001364,EMP00075,1,"Indira Balakrishnan","Excellent Performer",2025-05-18
PRF001365,EMP01078,2,"Saumya Srinivas",Outstanding,2026-04-13
PRF001366,EMP00585,3,"Charan Sen",Outstanding,2024-07-25
PRF001367,EMP00679,2,"Charan Sen","Exceeds Expectations",2024-05-20
PRF001368,EMP00018,5,"Pavani Magar","Needs Improvement",2024-11-22
PRF001369,EMP00966,5,"Farhan Sharaf","Excellent Performer",2025-12-11
PRF001370,EMP00599,3,"Arjun Prasad","Excellent Performer",2026-06-15
PRF001371,EMP00939,1,"Ekansh Samra","Below Average",2025-09-16
PRF001372,EMP00443,2,"Indira Balakrishnan","Meets Expectations",2025-07-02
PRF001373,EMP00910,5,"Udant Bala",Outstanding,2026-05-25
PRF001374,EMP00614,1,"Dipta Bhatti","Below Average",2024-07-08
PRF001375,EMP00785,5,"Azaan Grewal",Outstanding,2024-03-01
PRF001376,EMP00026,2,"Udant Bala","Needs Improvement",2024-06-07
PRF001377,EMP00873,1,"Dipta Bhatti","Below Average",2024-02-05
PRF001378,EMP00544,2,"Charan Sen","Needs Improvement",2024-09-15
PRF001379,EMP00845,1,"Ekansh Samra","Below Average",2025-03-11
PRF001380,EMP01097,1,"Dhriti Nagar","Needs Improvement",2025-01-03
PRF001381,EMP00975,1,"Avni Chatterjee","Excellent Performer",2024-02-15
PRF001382,EMP00391,5,"Charles Bera",Outstanding,2024-02-16
PRF001383,EMP00464,2,"Gautam Sinha","Exceeds Expectations",2025-05-23
PRF001384,EMP00145,3,"Udant Bala",Outstanding,2024-04-16
PRF001385,EMP01135,2,"Dhruv Wagle","Meets Expectations",2026-04-02
PRF001386,EMP00569,4,"Udant Bala","Needs Improvement",2024-03-24
PRF001387,EMP00010,2,"Ranveer Sood","Exceeds Expectations",2025-03-16
PRF001388,EMP00790,3,"Ojasvi Dasgupta","Excellent Performer",2025-10-07
PRF001389,EMP00235,2,"Omaja Kashyap","Exceeds Expectations",2025-01-17
PRF001390,EMP00031,4,"Charan Sen",Outstanding,2026-07-15
PRF001391,EMP00772,4,"Kiaan Sani",Outstanding,2026-05-17
PRF001392,EMP00466,5,"Niharika Nagi",Outstanding,2023-09-13
PRF001393,EMP01005,2,"Ranveer Sood","Meets Expectations",2026-07-08
PRF001394,EMP00589,2,"Upma Pant","Exceeds Expectations",2023-08-16
PRF001395,EMP00173,1,"Avni Chatterjee","Needs Improvement",2024-05-25
PRF001396,EMP00563,3,"Dhruv Wagle","Needs Improvement",2024-05-25
PRF001397,EMP00681,4,"Dhriti Nagar",Outstanding,2024-06-19
PRF001398,EMP00281,5,"Kiaan Sani","Excellent Performer",2024-08-12
PRF001399,EMP00175,2,"Kavya Kadakia","Exceeds Expectations",2024-12-24
PRF001400,EMP00843,4,"Ekansh Samra","Excellent Performer",2023-11-25
PRF001401,EMP00830,2,NULL,"Exceeds Expectations",2026-06-15
PRF001402,EMP00484,2,"Kavya Kadakia","Meets Expectations",2026-06-09
PRF001403,EMP00353,3,"Vincent Loyal","Needs Improvement",2024-12-25
PRF001404,EMP00473,2,"Kiaan Sani","Exceeds Expectations",2026-05-05
PRF001405,EMP00789,1,"Omaja Kashyap","Below Average",2026-01-28
PRF001406,EMP00670,5,"Charles Bera",Outstanding,2023-12-09
PRF001407,EMP00914,3,"Udant Bala",Outstanding,2023-12-02
PRF001408,EMP00589,1,"Chavvi Devan","Below Average",2025-10-23
PRF001409,EMP00371,1,"Nikita Dua","Excellent Performer",2026-07-27
PRF001410,EMP00475,5,NULL,"Excellent Performer",2024-08-27
PRF001411,EMP00590,3,"Xavier Gole","Needs Improvement",2024-05-26
PRF001412,EMP00350,2,"Anthony Kanda","Meets Expectations",2025-05-05
PRF001413,EMP00515,2,"Theodore Sha","Meets Expectations",2024-08-24
PRF001414,EMP00065,5,"Azaan Grewal",Outstanding,2025-02-20
PRF001415,EMP00978,2,"Anthony Kanda","Meets Expectations",2025-10-08
PRF001416,EMP00912,2,"Damini Mohanty","Meets Expectations",2024-12-23
PRF001417,EMP00436,3,"Anthony Kanda","Needs Improvement",2025-05-24
PRF001418,EMP00802,2,"Kiaan Sani","Exceeds Expectations",2025-10-22
PRF001419,EMP00920,2,"Xavier Gole","Exceeds Expectations",2023-10-13
PRF001420,EMP00245,2,"Gautam Sinha","Exceeds Expectations",2025-07-12
PRF001421,EMP00452,4,"Osha Sachdev","Excellent Performer",2026-06-24
PRF001422,EMP01096,1,"Jagvi Parmar","Below Average",2025-06-22
PRF001423,EMP01106,2,"Nikita Dua","Meets Expectations",2023-08-12
PRF001424,EMP01071,3,"Faqid Prabhu","Needs Improvement",2023-12-24
PRF001425,EMP00758,3,"Tanay Shetty",Outstanding,2026-07-23
PRF001426,EMP00912,3,"Avni Chatterjee",Outstanding,2025-11-06
PRF001427,EMP00437,1,"Ojasvi Dasgupta","Below Average",2026-08-03
PRF001428,EMP00577,5,"Veda Sahota",Outstanding,2026-07-03
PRF001429,EMP01109,2,"Udant Bala","Meets Expectations",2024-12-05
PRF001430,EMP00195,1,"Jagvi Parmar",Outstanding,2025-01-23
PRF001431,EMP00180,2,"Ojasvi Dasgupta",Outstanding,2024-06-21
PRF001432,EMP00811,2,NULL,"Needs Improvement",2025-10-28
PRF001433,EMP01184,3,"Harinakshi Varughese","Excellent Performer",2025-03-06
PRF001434,EMP00350,2,"Neelima Bhasin","Meets Expectations",2025-12-23
PRF001435,EMP00380,2,"Omaja Kashyap","Needs Improvement",2025-05-10
PRF001436,EMP00121,2,"Shivani Varughese","Meets Expectations",2025-10-29
PRF001437,EMP01027,2,"Shivani Varughese","Meets Expectations",2024-07-25
PRF001438,EMP00600,2,"Kavya Kadakia","Meets Expectations",2025-10-20
PRF001439,EMP00642,3,"Damini Mohanty","Needs Improvement",2024-12-10
PRF001440,EMP00394,2,"Harinakshi Varughese",Outstanding,2026-06-20
PRF001441,EMP00227,4,"Charan Sen","Excellent Performer",2025-10-18
PRF001442,EMP00421,3,"Udant Bala","Needs Improvement",2024-12-27
PRF001443,EMP00620,2,"Chanakya Dada","Exceeds Expectations",2025-02-06
PRF001444,EMP00473,2,"Kavya Kadakia","Exceeds Expectations",2025-07-22
PRF001445,EMP00437,5,"Osha Sachdev","Needs Improvement",2023-10-21
PRF001446,EMP00807,2,"Udant Bala","Exceeds Expectations",2024-04-04
PRF001447,EMP01112,4,NULL,"Excellent Performer",2025-05-04
PRF001448,EMP00013,3,"Faqid Prabhu","Needs Improvement",2026-03-18
PRF001449,EMP00855,4,"Dhriti Nagar","Excellent Performer",2024-12-10
PRF001450,EMP01002,2,"Upma Pant","Meets Expectations",2025-11-22
PRF001451,EMP00941,5,"Damini Mohanty",Outstanding,2025-03-30
PRF001452,EMP00599,4,"Xavier Gole","Excellent Performer",2023-09-16
PRF001453,EMP00594,3,"Harinakshi Varughese","Needs Improvement",2024-01-19
PRF001454,EMP00581,1,"Upma Pant",Outstanding,2023-12-15
PRF001455,EMP00103,2,"Harinakshi Varughese","Exceeds Expectations",2025-10-03
PRF001456,EMP00262,3,"Charles Bera","Needs Improvement",2023-08-09
PRF001457,EMP01131,2,NULL,"Excellent Performer",2024-06-05
PRF001458,EMP00519,2,"Charles Bera","Meets Expectations",2024-12-23
